district,crime_type,latitude,longitude,date,time
Jayanagar,2 wheeler theft,12.948411,77.554547,2018-09-04 00:00:00.000,21:00:00
Jayanagar,2 wheeler theft,12.949157,77.550595,,10:00:00
Jayanagar,2 wheeler theft,12.933774,77.572827,,16:00:00
Jayanagar,2 wheeler theft,12.941233,77.565505,,12:00:00
Jayanagar,2 wheeler theft,12.946113,77.554071,,12:00:00
Jayanagar,2 wheeler theft,12.928164,77.54714,,15:00:00
Jayanagar,2 wheeler theft,12.941623,77.558911,2018-07-05 00:00:00.000,17:00:00
Jayanagar,2 wheeler theft,12.944661,77.567476,,11:00:00
Jayanagar,2 wheeler theft,12.942982,77.564302,,13:00:00
Jayanagar,2 wheeler theft,12.94311,77.558604,,13:00:00
Jayanagar,2 wheeler theft,12.934303,77.565947,2018-02-06 00:00:00.000,11:40:00
Jayanagar,2 wheeler theft,12.94406,77.56423,2018-07-06 00:00:00.000,18:15:00
Jayanagar,2 wheeler theft,12.94255,77.56258,2018-08-06 00:00:00.000,15:45:00
Jayanagar,2 wheeler theft,12.942203,77.562211,2018-10-06 00:00:00.000,15:00:00
Jayanagar,2 wheeler theft,12.93641,77.55977,2018-12-06 00:00:00.000,17:45:00
K G Nagar,2 wheeler theft,12.92220311,77.54077224,2017-03-02 00:00:00.000,19:00:00
K G Nagar,2 wheeler theft,12.92714869,77.54540158,2017-08-02 00:00:00.000,09:30:00
K G Nagar,2 wheeler theft,12.92382755,77.5432181,2017-02-16 00:00:00.000,12:30:00
K G Nagar,2 wheeler theft,12.5489333,77.9229783,2017-02-17 00:00:00.000,16:30:00
K G Nagar,2 wheeler theft,12.92714869,77.54540159,2017-02-21 00:00:00.000,16:00:00
K G Nagar,2 wheeler theft,12.56127336,77.93158689,2017-02-26 00:00:00.000,15:15:00
K G Nagar,2 wheeler theft,12.92382755,77.5432181,2017-04-03 00:00:00.000,16:40:00
K G Nagar,2 wheeler theft,12.5489333,77.9229783,2017-05-03 00:00:00.000,05:00:00
K G Nagar,2 wheeler theft,12.5489333,77.9229783,2017-06-03 00:00:00.000,20:45:00
K G Nagar,2 wheeler theft,12.93137474,77.55488579,2017-11-03 00:00:00.000,11:15:00
K G Nagar,2 wheeler theft,12.56127336,77.93158689,2017-03-14 00:00:00.000,11:50:00
K G Nagar,2 wheeler theft,12.92220578,77.54284293,2017-03-20 00:00:00.000,19:30:00
K G Nagar,2 wheeler theft,12.92220578,77.54284292,2017-03-30 00:00:00.000,18:50:00
K G Nagar,2 wheeler theft,12.93251285,77.56071715,2017-04-04 00:00:00.000,21:30:00
K G Nagar,2 wheeler theft,12.92611271,77.55026554,2017-06-04 00:00:00.000,14:30:00
K G Nagar,2 wheeler theft,12.551859,77.330585,2017-07-04 00:00:00.000,09:30:00
K G Nagar,2 wheeler theft,12.553853,77.33183,2017-10-04 00:00:00.000,23:45:00
K G Nagar,2 wheeler theft,12.555056,77331320.0,2017-04-25 00:00:00.000,16:30:00
K G Nagar,2 wheeler theft,12.92224021,77.55933137,2017-04-05 00:00:00.000,13:20:00
K G Nagar,2 wheeler theft,12.92714869,77.54540158,2017-06-05 00:00:00.000,07:30:00
K G Nagar,2 wheeler theft,12.92224021,77.55933137,2017-12-05 00:00:00.000,10:00:00
K G Nagar,2 wheeler theft,12.92382755,77.5432181,2017-05-20 00:00:00.000,18:30:00
K G Nagar,2 wheeler theft,12.92220579,77.54284293,2017-05-22 00:00:00.000,16:30:00
K G Nagar,2 wheeler theft,12.92220578,77.54284292,2017-05-29 00:00:00.000,18:45:00
K G Nagar,2 wheeler theft,12.92220578,77.54284292,2017-02-06 00:00:00.000,18:00:00
K G Nagar,2 wheeler theft,12.92220578,77.54284292,2017-12-06 00:00:00.000,20:30:00
K G Nagar,2 wheeler theft,12.55406,77.332236,2017-06-19 00:00:00.000,13:30:00
K G Nagar,2 wheeler theft,12.92220579,77.54284292,2017-06-27 00:00:00.000,07:45:00
K G Nagar,2 wheeler theft,12.92714869,77.54540158,2017-04-07 00:00:00.000,08:50:00
K G Nagar,2 wheeler theft,12.92220578,77.54284292,2017-07-07 00:00:00.000,06:00:00
K G Nagar,2 wheeler theft,12.93251285,77.56071715,2017-07-13 00:00:00.000,09:00:00
K G Nagar,2 wheeler theft,12.92220578,77.54284292,2017-07-18 00:00:00.000,07:30:00
K G Nagar,2 wheeler theft,12.555542,77.334934,2017-07-28 00:00:00.000,19:30:00
K G Nagar,2 wheeler theft,12.92714515,77.55837118,2017-07-30 00:00:00.000,08:00:00
K G Nagar,2 wheeler theft,12.9271486,77.540158,201-08-01 00:00:00.000,11:25:00
K G Nagar,2 wheeler theft,12.92468739,77.55875412,2017-05-08 00:00:00.000,14:10:00
K G Nagar,2 wheeler theft,12.92714515,77.55837118,2017-08-13 00:00:00.000,18:00:00
K G Nagar,2 wheeler theft,12.92809656,12.92809656,2017-08-28 00:00:00.000,17:50:00
K G Nagar,2 wheeler theft,12.92465239,77.55567577,2017-08-30 00:00:00.000,16:30:00
K G Nagar,2 wheeler theft,12.552047,77.333325,2017-09-13 00:00:00.000,22:15:00
K G Nagar,2 wheeler theft,12.55486,77.324687,2017-09-19 00:00:00.000,10:30:00
K G Nagar,2 wheeler theft,12.554269,77.325595,2017-10-10 00:00:00.000,22:00:00
K G Nagar,2 wheeler theft,12.553897,77.333401,2017-10-13 00:00:00.000,15:20:00
K G Nagar,2 wheeler theft,12.553254,77.330079,2017-10-27 00:00:00.000,09:00:00
K G Nagar,2 wheeler theft,12.5489333,77.9229783,2017-10-28 00:00:00.000,08:00:00
K G Nagar,2 wheeler theft,12.92543223,77.54973039,2017-10-31 00:00:00.000,22:45:00
K G Nagar,2 wheeler theft,12.553632,77.325491,2017-04-11 00:00:00.000,08:00:00
K G Nagar,2 wheeler theft,12.92543223,77.54973039,2017-11-16 00:00:00.000,19:00:00
K G Nagar,2 wheeler theft,12.555752,77.334953,2017-11-22 00:00:00.000,10:30:00
K G Nagar,2 wheeler theft,12.92220579,77.54284293,2017-11-24 00:00:00.000,07:00:00
K G Nagar,2 wheeler theft,12.92220579,77.54284293,2017-05-12 00:00:00.000,11:15:00
K G Nagar,2 wheeler theft,12.555811,77.334933,2017-08-12 00:00:00.000,09:00:00
K G Nagar,2 wheeler theft,12.92220311,77.54077224,2017-12-29 00:00:00.000,17:00:00
K G Nagar,2 wheeler theft,12.555631,77.335275,2018-06-01 00:00:00.000,14:00:00
K G Nagar,2 wheeler theft,12.5489333,77.9229783,2018-11-01 00:00:00.000,11:15:00
K G Nagar,2 wheeler theft,12.554022,77.330859,2018-01-21 00:00:00.000,15:45 PM
K G Nagar,2 wheeler theft,12.554278,77.324358,2018-01-26 00:00:00.000,18:00 PM
K G Nagar,2 wheeler theft,12.552396,77.32476,2018-01-31 00:00:00.000,10:00:00
K G Nagar,2 wheeler theft,12.5495424,77.92826254,2018-01-02 00:00:00.000,18:00 PM
K G Nagar,2 wheeler theft,12.560038,77.223912,2018-06-02 00:00:00.000,10:00:00
K G Nagar,2 wheeler theft,12.554295,77.330244,2018-02-23 00:00:00.000,05:30:00
K G Nagar,2 wheeler theft,12.551147,77.322244,2018-02-26 00:00:00.000,18:00 PM
K G Nagar,2 wheeler theft,12.554092,77.334384,2018-05-03 00:00:00.000,09:15:00
K G Nagar,2 wheeler theft,12.555746,77.334764,2018-07-03 00:00:00.000,15:00 PM
K G Nagar,2 wheeler theft,12.554996,77.331239,2018-03-19 00:00:00.000,21:30 PM
K G Nagar,2 wheeler theft,12.5489333,77.9229783,2018-03-22 00:00:00.000,07:00:00
K G Nagar,2 wheeler theft,12.55579,77.334951,2018-03-26 00:00:00.000,08:00:00
K G Nagar,2 wheeler theft,12.554358,77.333815,2018-01-04 00:00:00.000,06:45:00
K G Nagar,2 wheeler theft,12.554616,77.334577,2018-02-04 00:00:00.000,21:00 PM
K G Nagar,2 wheeler theft,12.554148,77.334276,2018-04-04 00:00:00.000,08:00:00
K G Nagar,2 wheeler theft,12.554187,77.333795,2018-05-04 00:00:00.000,18:00:00
K G Nagar,2 wheeler theft,12.56041,77.332998,2018-04-17 00:00:00.000,13:30:00
K G Nagar,2 wheeler theft,12.555986,77.334341,2018-01-05 00:00:00.000,16:30:00
K G Nagar,2 wheeler theft,12.92714869,77.54540158,2018-02-05 00:00:00.000,22:30 PM
K G Nagar,2 wheeler theft,12.92714869,77.54540158,2018-05-19 00:00:00.000,09:45:00
K G Nagar,2 wheeler theft,12.555662,77.33564,2018-05-21 00:00:00.000,09:00:00
K G Nagar,2 wheeler theft,12.553458,77.325984,2018-05-29 00:00:00.000,16:30 PM
K G Nagar,2 wheeler theft,12.552546,77.325933,2018-01-06 00:00:00.000,18:30:00
K G Nagar,2 wheeler theft,12.555417,77.335237,2018-04-06 00:00:00.000,09:00:00
K G Nagar,2 wheeler theft,12.555727,77.340067,2018-05-06 00:00:00.000,10:30:00
K G Nagar,2 wheeler theft,12.560542,77.333067,2018-07-06 00:00:00.000,19:00 PM
K G Nagar,2 wheeler theft,12.552227,77.330864,2018-11-06 00:00:00.000,19:00 PM
K G Nagar,2 wheeler theft,12554663.0,77.32485,2018-06-15 00:00:00.000,05:30:00
K G Nagar,2 wheeler theft,12552123.0,77.331111,2018-06-20 00:00:00.000,04:30:00
K G Nagar,2 wheeler theft,12.552193,77.330624,2018-06-21 00:00:00.000,18:00 PM
K G Nagar,2 wheeler theft,12.5544,77.325016,2018-03-07 00:00:00.000,10:30:00
K G Nagar,2 wheeler theft,12.555669,77.340287,2018-05-07 00:00:00.000,08:30:00
K G Nagar,2 wheeler theft,12.552635,77.330175,2018-10-07 00:00:00.000,20:30 PM
K G Nagar,2 wheeler theft,12.551236,77.322867,2018-07-18 00:00:00.000,12:45:00
K G Nagar,2 wheeler theft,12551061.0,77.323773,2018-07-27 00:00:00.000,11: AM
K G Nagar,2 wheeler theft,12.551557,77.323111,2018-01-08 00:00:00.000,13:25 PM
K G Nagar,2 wheeler theft,12.55348,77.331106,2018-04-08 00:00:00.000,11:30:00
K G Nagar,2 wheeler theft,12.552801,77.332249,2018-05-08 00:00:00.000,17:15 PM
K G Nagar,2 wheeler theft,12.92468739,77.55875412,2018-07-08 00:00:00.000,10:30:00
K G Nagar,2 wheeler theft,12.93251285,77.56071715,2018-11-08 00:00:00.000,13:30 PM
K G Nagar,2 wheeler theft,12.5489333,77.9229783,2018-08-13 00:00:00.000,10:00:00
K G Nagar,2 wheeler theft,12.555313,77.332362,2018-08-18 00:00:00.000,15:00 PM
K G Nagar,2 wheeler theft,12.5489333,77.9229783,2018-08-26 00:00:00.000,14:30 PM
K G Nagar,2 wheeler theft,12.55536,77.332481,2018-08-27 00:00:00.000,11:00:00
K G Nagar,2 wheeler theft,12.552743,77.325981,2018-08-28 00:00:00.000,11:30:00
K G Nagar,2 wheeler theft,12.5548,77.330667,2018-08-30 00:00:00.000,15:00 PM
K G Nagar,2 wheeler theft,12.554351,77.332335,2018-04-09 00:00:00.000,11:00:00
K G Nagar,2 wheeler theft,12.552728,77.325245,2018-09-17 00:00:00.000,15:15 PM
K G Nagar,2 wheeler theft,12.93251285,77.56071715,2018-09-29 00:00:00.000,17:00 PM
K G Nagar,2 wheeler theft,12.555196,77.335237,2018-05-10 00:00:00.000,14:00 PM
K G Nagar,2 wheeler theft,12.555662,77.32589,2018-10-16 00:00:00.000,17:30 PM
K G Nagar,2 wheeler theft,12.5539,77.333408,2018-10-17 00:00:00.000,18:00 PM
K G Nagar,2 wheeler theft,12.55492,77.333266,2018-10-23 00:00:00.000,14:30 PM
K G Nagar,2 wheeler theft,12.554478,77.32511,2018-10-26 00:00:00.000,15:30 PM
K G Nagar,2 wheeler theft,12.554428,77.332372,2018-10-30 00:00:00.000,18:30 PM
K G Nagar,2 wheeler theft,12.929584,77.561639,2018-01-11 00:00:00.000,15:45 PM
K G Nagar,2 wheeler theft,12.920024,77.544633,2018-05-11 00:00:00.000,14:30 PM
K G Nagar,ordinary theft,12.564568,77.340948,2017-09-28 00:00:00.000,
K G Nagar,ordinary theft,12.948385,77.577426,2017-10-13 00:00:00.000,
K G Nagar,ordinary theft,12.935135,77.573827,2017-10-14 00:00:00.000,
K G Nagar,ordinary theft,12.93867,77.580302,,
K G Nagar,ordinary theft,12.9446029,77.57686206,2017-03-11 00:00:00.000,
K G Nagar,ordinary theft,12.9458809,77.5757383,2017-09-11 00:00:00.000,
K G Nagar,ordinary theft,12.936943,77.571151,2017-10-12 00:00:00.000,
K G Nagar,ordinary theft,12.94914,77.5799229,2017-12-26 00:00:00.000,
K G Nagar,ordinary theft,12.94745,77.573955,2018-01-01 00:00:00.000,
K G Nagar,ordinary theft,12.564568,77.340948,2018-12-31 00:00:00.000,
K G Nagar,ordinary theft,12.948385,77.577426,2018-01-21 00:00:00.000,
K G Nagar,ordinary theft,12.935135,77.573827,2018-01-27 00:00:00.000,
K G Nagar,ordinary theft,12.93867,77.580302,2018-02-13 00:00:00.000,
K G Nagar,ordinary theft,12.75489,77.89456,2018-04-03 00:00:00.000,
K G Nagar,ordinary theft,12.9357389,77.5707205,2018-03-24 00:00:00.000,
K G Nagar,ordinary theft,12.935295,77.570349,2018-04-15 00:00:00.000,
K G Nagar,ordinary theft,12.34,77.485,2018-04-18 00:00:00.000,
K G Nagar,ordinary theft,12.943653,77.578494,2018-02-05 00:00:00.000,
K G Nagar,ordinary theft,12.94476,77.56998,2018-04-05 00:00:00.000,
K G Nagar,ordinary theft,12.86541,77.68521,2018-05-21 00:00:00.000,
K G Nagar,ordinary theft,12.948287,77.569667,2018-05-29 00:00:00.000,
K G Nagar,ordinary theft,12.944849,77.571818,2018-06-15 00:00:00.000,
K G Nagar,ordinary theft,12.865501,77.865241,2018-06-29 00:00:00.000,
K G Nagar,ordinary theft,12.947402,77.57754,2018-07-21 00:00:00.000,
K G Nagar,ordinary theft,12.948179,77.571832,2018-07-21 00:00:00.000,
K G Nagar,ordinary theft,12.946046,77.567819,2018-07-31 00:00:00.000,
K G Nagar,ordinary theft,12.93907,77.56821,2018-07-08 00:00:00.000,
K G Nagar,ordinary theft,12.940579,77.569651,2018-11-09 00:00:00.000,
K G Nagar,ordinary theft,12.93537,77.570284,2018-09-28 00:00:00.000,
K G Nagar,ordinary theft,12.949626,77.579916,2018-05-10 00:00:00.000,
K G Nagar,ordinary theft,12.941259,77.565207,2018-07-11 00:00:00.000,
K G Nagar,ordinary theft,12.947407,77.57754,2018-11-14 00:00:00.000,
K G Nagar,ordinary theft,12.948287,77.569667,2018-12-15 00:00:00.000,
K G Nagar,ordinary theft,12.939843,77.573197,2018-12-17 00:00:00.000,
K G Nagar,ordinary theft,12.939843,77.573198,2018-12-19 00:00:00.000,
K G Nagar,ordinary theft,12.939843,77.573199,2019-05-01 00:00:00.000,
K G Nagar,ordinary theft,12.940678,77.576308,2019-03-04 00:00:00.000,
K G Nagar,ordinary theft,12.876451,77.87941,2019-08-05 00:00:00.000,
K G Nagar,ordinary theft,12.94895651,77.7654121,2019-05-20 00:00:00.000,
K G Nagar,ordinary theft,12.934466,77.575195,2019-08-06 00:00:00.000,
K G Nagar,ordinary theft,12.934466,77.575196,2019-07-31 00:00:00.000,
K G Nagar,ordinary theft,12.934466,77.575197,2019-08-08 00:00:00.000,
K G Nagar,ordinary theft,12.934466,77.575198,2019-01-09 00:00:00.000,
K G Nagar,ordinary theft,12.94702672,77.57150163,2019-10-15 00:00:00.000,
K G Nagar,ordinary theft,12.9117957,77.5826913,2015-06-01 16:30:00.000,
K G Nagar,ordinary theft,12.9179451,77.5717196,2015-01-20 00:00:00.000,13:15:00
K G Nagar,ordinary theft,12.8978603,77.580407,2015-01-21 00:00:00.000,16:20:00
K G Nagar,ordinary theft,12.9094322,77.5706543,2015-01-26 00:00:00.000,14:15:00
K G Nagar,ordinary theft,12.9073481,77.5925392,2015-01-27 00:00:00.000,18:15:00
K G Nagar,ordinary theft,12.9003431,77.5899003,2015-02-25 00:00:00.000,10:45:00
K G Nagar,ordinary theft,12.9217529,77.5825697,2015-02-27 00:00:00.000,16:30:00
K G Nagar,ordinary theft,12.9097302,77.5836513,2015-03-03 16:20:00.000,
K G Nagar,ordinary theft,12.9097562,77.5770852,2015-03-16 00:00:00.000,22:05:00
K G Nagar,ordinary theft,12.9098583,77.5508203,2015-03-22 00:00:00.000,11:50:00
K G Nagar,ordinary theft,12.9164072,77.5833691,2015-03-23 00:00:00.000,21:20:00
K G Nagar,ordinary theft,12.8949214,77.5817017,2015-06-06 17:00:00.000,
K G Nagar,ordinary theft,12.8949474,77.5751356,2015-06-22 00:00:00.000,18:05:00
K G Nagar,ordinary theft,12.9160929,77.5835311,2015-06-22 00:00:00.000,19:30:00
K G Nagar,ordinary theft,12.9161189,77.576965,2015-07-07 21:45:00.000,
K G Nagar,ordinary theft,12.9110158,77.5842037,2015-07-14 00:00:00.000,15:30:00
K G Nagar,ordinary theft,12.9110418,77.5776376,2015-07-15 00:00:00.000,10:05:00
K G Nagar,ordinary theft,12.9023591,77.5817811,2015-07-16 00:00:00.000,21:55:00
K G Nagar,ordinary theft,12.9023591,77.5817811,2015-07-21 00:00:00.000,21:00:00
K G Nagar,ordinary theft,12.9074668,77.578562,2015-05-04 17:15:00.000,
K G Nagar,ordinary theft,12.9033787,77.58835,2015-10-08 11:00:00.000,
K G Nagar,ordinary theft,12.9034047,77.5817839,2015-10-08 18:45:00.000,
K G Nagar,ordinary theft,12.9081128,77.5818518,2015-08-24 00:00:00.000,14:30:00
K G Nagar,ordinary theft,12.91152,77.5708782,2015-08-27 00:00:00.000,22:05:00
K G Nagar,ordinary theft,12.915769,77.5925054,2015-09-15 00:00:00.000,10:30:00
K G Nagar,ordinary theft,12.9087853,77.5799377,2015-09-15 00:00:00.000,16:10:00
K G Nagar,ordinary theft,12.9062115,77.5912842,2015-09-17 00:00:00.000,11:30:00
K G Nagar,ordinary theft,12.9151204,77.5837865,2015-09-17 00:00:00.000,21:00:00
K G Nagar,ordinary theft,12.9151669,77.5684655,2015-09-24 00:00:00.000,18:15:00
K G Nagar,ordinary theft,12.909258,77.5897063,2015-09-24 00:00:00.000,21:30:00
K G Nagar,ordinary theft,12.9117957,77.5826913,2015-07-10 21:50:00.000,
K G Nagar,ordinary theft,12.9118422,77.5673703,2015-10-13 00:00:00.000,20:35:00
K G Nagar,ordinary theft,12.9119247,77.5673703,2015-10-23 00:00:00.000,22:20:00
K G Nagar,ordinary theft,12.9016695,77.5859681,2015-10-24 00:00:00.000,11:30:00
K G Nagar,ordinary theft,12.8944224,77.574979,2015-11-26 00:00:00.000,11:00:00
K G Nagar,ordinary theft,12.9137384,77.5641774,2015-03-12 18:30:00.000,
K G Nagar,ordinary theft,12.9113466,77.5794193,2015-09-12 20:15:00.000,
K G Nagar,ordinary theft,12.9037722,77.5837253,2015-12-12 19:35:00.000,
K G Nagar,ordinary theft,12.9037982,77.5771592,2015-12-23 00:00:00.000,11:05:00
K G Nagar,ordinary theft,12.8957314,77.579008,2016-09-01 14:15:00.000,
K G Nagar,ordinary theft,12.9077295,77.5782007,2016-01-14 00:00:00.000,12:40:00
K G Nagar,ordinary theft,12.9117957,77.5826913,2016-01-22 00:00:00.000,14:15:00
K G Nagar,ordinary theft,12.9156264,77.5962438,2016-01-22 00:00:00.000,18:30:00
K G Nagar,ordinary theft,12.9156524,77.5896777,2016-01-31 00:00:00.000,22:10:00
K G Nagar,ordinary theft,12.9157545,77.5634128,2016-06-02 00:00:00.000,
K G Nagar,ordinary theft,12.8972427,77.5703299,2016-06-02 00:00:00.000,
K G Nagar,ordinary theft,12.9060303,77.5820099,2016-09-02 00:00:00.000,
K G Nagar,ordinary theft,12.9084786,77.5798039,2016-02-16 00:00:00.000,18:30:00
K G Nagar,ordinary theft,12.9070951,77.5783314,2016-02-17 00:00:00.000,12:05:00
K G Nagar,ordinary theft,12.9024929,77.5877414,2016-03-28 00:00:00.000,12:45:00
K G Nagar,ordinary theft,12.8824103,77.5581059,2016-09-04 13:30:00.000,
K G Nagar,ordinary theft,12.9161725,77.5823337,2016-09-04 13:45:00.000,
K G Nagar,ordinary theft,12.9058011,77.5752642,2016-12-04 13:10:00.000,
K G Nagar,ordinary theft,12.914277,77.5877554,2016-04-14 00:00:00.000,12:10:00
K G Nagar,ordinary theft,12.9124841,77.5910353,2016-05-13 00:00:00.000,15:30:00
K G Nagar,ordinary theft,12.8880151,77.5748036,2016-05-25 00:00:00.000,21:05:00
K G Nagar,ordinary theft,12.9075302,77.5824858,2016-01-06 00:00:00.000,
K G Nagar,ordinary theft,12.9067229,77.5735098,2016-07-06 00:00:00.000,
K G Nagar,ordinary theft,12.8983605,77.573651,2016-06-13 00:00:00.000,18:15:00
K G Nagar,ordinary theft,12.9230649,77.5691731,2016-06-13 00:00:00.000,20:10:00
K G Nagar,ordinary theft,12.9054915,77.5781472,2016-06-20 00:00:00.000,11:40:00
K G Nagar,ordinary theft,12.9358084,77.5222107,2016-06-20 00:00:00.000,12:00:00
K G Nagar,ordinary theft,12.9055524,77.5772974,2016-06-20 00:00:00.000,12:15:00
K G Nagar,ordinary theft,12.9215017,77.5645742,2016-06-25 00:00:00.000,09:00:00
K G Nagar,ordinary theft,12.9060529,77.5915005,2016-02-07 00:30:00.000,
K G Nagar,ordinary theft,12.9062135,77.5959424,2016-02-07 00:45:00.000,
K G Nagar,ordinary theft,12.9056319,77.5964546,2016-02-07 22:40:00.000,
K G Nagar,ordinary theft,12.8986844,77.5701467,2016-04-07 11:15:00.000,
K G Nagar,ordinary theft,12.8987282,77.5537313,2016-05-07 18:35:00.000,
K G Nagar,ordinary theft,12.5977262,76.8381648,2016-06-07 13:30:00.000,
K G Nagar,ordinary theft,12.9110706,77.5737475,2016-07-19 00:00:00.000,16:45:00
K G Nagar,ordinary theft,12.9066249,77.5873944,2016-07-23 00:00:00.000,12:35:00
K G Nagar,ordinary theft,12.9034996,77.593697,2016-07-23 00:00:00.000,13:15:00
K G Nagar,ordinary theft,12.9011822,77.5712258,2016-07-27 00:00:00.000,15:35:00
K G Nagar,ordinary theft,12.9111028,77.5726486,2016-01-08 22:30:00.000,
K G Nagar,ordinary theft,12.9163837,77.5881088,2016-08-08 12:15:00.000,
K G Nagar,ordinary theft,12.9006982,77.5883553,2016-08-16 00:00:00.000,16:00:00
K G Nagar,ordinary theft,12.9084302,77.5854817,2016-08-22 00:00:00.000,21:00:00
K G Nagar,ordinary theft,12.9058661,77.5849725,2016-08-23 00:00:00.000,10:30:00
K G Nagar,ordinary theft,12.9057109,77.5879706,2016-08-24 00:00:00.000,10:15:00
K G Nagar,ordinary theft,12.9057369,77.5814045,2016-03-10 23:30:00.000,
K G Nagar,ordinary theft,12.9045277,77.5896538,2016-07-10 16:45:00.000,
K G Nagar,ordinary theft,12.908317,77.5904558,2016-10-13 00:00:00.000,13:45:00
K G Nagar,ordinary theft,12.8802211,77.5651294,2016-10-18 00:00:00.000,18:20:00
K G Nagar,ordinary theft,12.9057887,77.5929769,2016-12-27 00:00:00.000,19:35:00
K G Nagar,ordinary theft,12.9063322,77.5933172,2017-10-01 19:15:00.000,
K G Nagar,ordinary theft,12.9070982,77.5820122,2017-01-13 00:00:00.000,18:20:00
K G Nagar,ordinary theft,12.9135052,77.5744027,2017-01-28 00:00:00.000,16:20:00
K G Nagar,ordinary theft,12.9063684,77.5781524,2017-02-02 11:15:00.000,
K G Nagar,ordinary theft,12.9077977,77.5873741,2017-02-02 14:30:00.000,
K G Nagar,ordinary theft,12.911373,77.5835228,2017-08-02 19:45:00.000,
K G Nagar,ordinary theft,12.9535277,77.5726056,2017-02-16 00:00:00.000,14:00:00
K G Nagar,ordinary theft,12.9117957,77.5826913,2017-06-05 02:20:00.000,
K G Nagar,ordinary theft,12.9123284,77.5935433,2017-04-06 16:30:00.000,
K G Nagar,ordinary theft,12.9101002,77.5884323,2017-06-06 09:00:00.000,
K G Nagar,ordinary theft,12.9101262,77.5818662,2017-04-07 20:15:00.000,
K G Nagar,ordinary theft,12.9202366,77.5808573,2017-12-07 10:45:00.000,
K G Nagar,ordinary theft,12.9083163,77.586334,2017-07-21 00:00:00.000,11:15:00
K G Nagar,ordinary theft,12.9083423,77.5797679,2017-08-08 12:45:00.000,
K S Layout,2 wheeler theft,12.938858,77.564511,,10:00:00
K S Layout,2 wheeler theft,12.941712,77.562103,,16:00:00
K S Layout,2 wheeler theft,12.938851,77.563303,,10:40:00
K S Layout,2 wheeler theft,12.941957,77.562216,,14:00:00
K S Layout,2 wheeler theft,12.944236,77.563398,,17:00:00
K S Layout,2 wheeler theft,12.940408,77.553785,,18:00:00
K S Layout,2 wheeler theft,12.942478,77.547202,2018-04-07 00:00:00.000,11:30:00
K S Layout,2 wheeler theft,12.945773,77.55929,2018-05-07 00:00:00.000,13:30:00
K S Layout,2 wheeler theft,12.931927,77.569373,2018-10-07 00:00:00.000,10:00:00
K S Layout,2 wheeler theft,12.943647,77.558555,2018-11-04 00:00:00.000,12:30:00
K S Layout,2 wheeler theft,12.943836,77.551622,2018-12-07 00:00:00.000,11:30:00
K S Layout,2 wheeler theft,12.937101,77.562782,,10:30:00
K S Layout,2 wheeler theft,12.939266,77.564272,,11:00:00
K S Layout,2 wheeler theft,12.937216,77.557655,,11:45:00
K S Layout,2 wheeler theft,12.938444,77.563826,2018-06-08 00:00:00.000,12:00:00
K S Layout,2 wheeler theft,12.945461,77.561102,,17:00:00
K S Layout,2 wheeler theft,12.943573,77.564256,2018-12-08 00:00:00.000,17:30:00
K S Layout,2 wheeler theft,12.938089,77.55705,2018-12-08 00:00:00.000,23:30:00
K S Layout,2 wheeler theft,12.9417,77.560041,,11:00:00
K S Layout,2 wheeler theft,12.941914,77.55579,,18:30:00
K S Layout,2 wheeler theft,12.939249,77.564484,,11:20:00
K S Layout,2 wheeler theft,12.939249,77.564484,,11:30:00
K S Layout,2 wheeler theft,12.943463,77.559988,,11:00:00
K S Layout,2 wheeler theft,12.941853,77.556146,,17:30:00
K S Layout,2 wheeler theft,12.944064,77.557831,,12:30:00
K S Layout,2 wheeler theft,12.936234,77.562025,,10:30:00
K S Layout,2 wheeler theft,12.940836,77.565413,,12:30:00
K S Layout,2 wheeler theft,12.945369,77.564151,,10:00:00
K S Layout,2 wheeler theft,12.942101,77.559279,2018-08-10 00:00:00.000,17:00:00
K S Layout,2 wheeler theft,12.939269,77.564319,2018-09-10 00:00:00.000,17:00:00
K S Layout,2 wheeler theft,12.942101,77.559279,2018-11-10 00:00:00.000,17:00:00
K S Layout,2 wheeler theft,12.945148,77.558591,,10:45:00
K S Layout,2 wheeler theft,12.944751,77.552431,,16:00:00
K S Layout,2 wheeler theft,12.94453,77.56323,,11:00:00
K S Layout,2 wheeler theft,12.94036,77.56506,,12:30:00
K S Layout,2 wheeler theft,12.93887,77.56002,,19:30:00
K S Layout,2 wheeler theft,12.93888,77.56465,,20:00:00
K S Layout,2 wheeler theft,12.94606,77.55248,,17:00:00
K S Layout,2 wheeler theft,12.94036,77.56506,2018-01-11 00:00:00.000,11:30:00
K S Layout,2 wheeler theft,12.94036,77.56506,2018-11-11 00:00:00.000,11:40:00
K S Layout,2 wheeler theft,12.94036,77.56506,2018-11-15 00:00:00.000,00:00:00
K S Layout,2 wheeler theft,12.94103,77.5482,2018-11-20 00:00:00.000,00:00:00
K S Layout,2 wheeler theft,12.94103,77.5482,2018-11-28 00:00:00.000,11:00:00
K S Layout,2 wheeler theft,12.94103,77.5482,2018-11-30 00:00:00.000,00:00:00
K S Layout,2 wheeler theft,12.94036,77.56506,2018-06-12 00:00:00.000,00:00:00
K S Layout,2 wheeler theft,12.94036,77.56506,2019-11-12 00:00:00.000,12:30:00
K S Layout,2 wheeler theft,12.94103,77.5482,2018-12-23 00:00:00.000,17:30 PM
